credit_amount,Country,gender,Age,Balance,annual_income,churn
541,Germany,Female,39,100116.67,199808.1,1
692,Germany,Male,24,120596.93,180490.53,0
697,France,Female,48,0,87400.53,0
768,France,Male,29,95984.69,73686.75,0
802,France,Male,38,142557.11,172497.73,0
584,France,Male,47,0,89286.29,0
614,Spain,Male,66,0,180082.7,0
850,Germany,Female,36,143644.16,22102.25,1
671,France,Female,38,132129.72,76068.95,0
626,France,Female,52,0,32159.46,1
770,France,Female,68,183555.24,159557.28,1
633,France,Male,38,91902.56,107673.35,0
663,France,Male,40,156218.19,33607.72,0
581,Germany,Female,43,93259.57,141035.65,1
561,Germany,Female,45,168085.38,115719.08,0
479,Germany,Male,51,107714.74,86128.21,1
769,France,Female,31,117852.26,147668.64,0
659,Spain,Male,60,0,177480.45,1
590,Spain,Female,51,84474.62,190937.09,0
560,France,Male,50,0,84531.79,0
437,Germany,Male,35,126803.34,161133.4,0
661,France,Female,34,0,185555.63,0
677,Germany,Female,36,68806.84,33075.24,0
560,France,Female,31,115141.18,39806.75,0
578,France,Female,35,0,26389.92,0
421,Spain,Male,34,90723.36,12162.76,0
492,Germany,Female,49,151249.45,167237.94,0
545,France,Female,32,0,52067.37,0
640,Germany,Female,43,94752.49,184006.36,1
624,Spain,Female,34,0,582.59,1
577,Spain,Male,28,0,143274.41,0
704,France,Male,31,132084.66,54474.48,1
523,France,Male,45,0,121428.2,0
793,France,Male,35,0,79704.12,0
564,France,Female,53,45472.28,41055.71,1
711,France,Male,33,0,41590.4,0
791,Germany,Female,33,130229.71,54019.93,1
629,Germany,Female,38,123948.85,76053.07,0
729,Germany,Male,39,127415.85,184977.2,1
651,Germany,Male,35,110067.71,127678.95,1
695,Spain,Male,39,65521.2,1243.97,0
847,Spain,Male,31,0,76326.67,0
704,France,Male,47,0,145338.61,0
613,Germany,Male,33,155736.42,57751.21,0
692,Spain,Female,29,0,138880.24,0
720,France,Female,34,118307.57,136120.29,0
577,France,Male,41,0,167621.18,0
710,Germany,Female,24,103099.17,173276.62,0
716,France,Female,38,0,99661.46,0
410,France,Male,33,125789.69,66333.56,1
584,Germany,Female,36,109646.83,70240.79,0
792,France,Male,30,127187.86,113553.42,0
605,France,Female,36,0,690.84,0
486,Spain,Male,24,0,98802.76,0
615,France,Male,41,130385.82,130661.95,0
676,France,Male,23,107787.47,116378.82,0
571,France,Male,34,99325.04,186052.15,0
850,France,Female,37,0,100101.06,0
717,France,Male,48,123764.95,169952.82,0
642,Germany,Female,39,128264.03,61792.76,1
780,Spain,Male,47,86006.21,37973.13,0
492,Germany,Female,38,57068.43,188974.81,0
760,Germany,Male,29,103607.24,86334.64,0
500,Spain,Male,40,99004.24,152845.99,0
654,Spain,Female,36,0,146652.11,0
606,Spain,Female,25,147386.72,45482.04,1
367,Spain,Male,42,93608.28,168816.73,1
799,Spain,Male,38,0,59297.34,0
434,Germany,Male,71,119496.87,125848.88,0
719,Spain,Female,32,0,76264.27,0
641,France,Female,37,0,3939.87,0
461,Spain,Female,25,0,15306.29,0
790,Germany,Female,25,152885.77,58214.79,0
588,France,Male,31,99607.37,35877.03,0
621,France,Male,27,137003.68,21254.06,0
768,Germany,Male,48,122831.58,24533.89,1
681,Spain,Male,38,99811.44,23531.5,0
606,Spain,Male,37,154712.58,89099.18,0
542,Spain,Male,37,0,807.06,0
713,Germany,Female,24,147687.24,121592.5,0
597,Spain,Female,33,0,4700.66,0
635,France,Male,27,127009.83,161909.95,0
599,Germany,Male,61,124737.96,90389.61,1
496,Spain,Female,44,179356.28,2919.21,1
759,Spain,Male,31,0,99086.74,0
757,Germany,Male,31,127320.36,163170.32,0
564,Spain,Male,31,125175.58,72757.33,0
561,France,Female,22,186788.96,73286.8,0
702,France,Male,40,148556.74,146056.29,0
678,Germany,Female,40,128644.46,167673.37,0
707,France,Female,46,127476.73,146011.55,0
610,France,Female,27,159561.93,103381.47,0
744,France,Male,42,112419.92,83022.92,0
598,France,Male,28,129991.76,46041.08,0
562,Spain,Male,36,0,182843.24,0
621,Spain,Female,59,0,171364.18,0
659,France,Female,50,0,183399.12,1
722,Germany,Female,40,89175.06,152883.95,0
606,France,Female,39,0,50560.45,1
603,Spain,Female,39,162390.52,54702.66,0
506,Germany,Female,59,190353.08,78365.75,0
715,France,Male,21,0,68666.63,0
690,France,Male,47,0,151375.73,0
644,France,Female,40,139180.97,19959.67,0
589,France,Male,36,114435.47,26955.72,0
592,France,Female,66,149950.19,76267.59,0
632,France,Male,42,126115.6,100998.5,0
577,Germany,Female,59,111396.97,191070.01,0
588,France,Male,30,115007.08,176858.5,0
617,France,Male,54,102141.9,45325.26,0
668,Spain,Female,36,133686.52,190958.48,1
810,France,Male,32,120879.73,78896.59,0
767,Spain,Male,47,0,121964.46,1
718,Spain,Female,49,82321.88,11144.4,0
589,Spain,Female,27,0,144181.48,0
778,Spain,Male,33,116474.28,32757.55,0
724,France,Female,34,132352.69,80320.3,0
477,Germany,Female,39,182491.57,185830.72,0
580,France,Male,34,0,160095.31,0
566,Spain,Male,63,120787.18,52198.84,0
711,France,Female,29,130181.47,31811.44,0
706,Germany,Male,32,88348.43,104181.78,0
703,Spain,Male,31,0,67667.19,0
679,Germany,Male,39,146186.28,193974.47,0
603,France,Male,32,0,198055.94,1
598,Spain,Male,34,104488.17,43249.67,0
836,Germany,Female,32,109196.67,55218.02,0
687,France,Female,61,80538.56,131305.37,1
704,Germany,Male,41,109026.8,43117.1,0
605,Germany,Male,75,61319.63,186655.11,0
516,France,Female,40,0,33266.29,0
572,France,Female,39,0,555.28,0
557,France,Male,42,177822.03,150944.31,1
443,Germany,Male,59,110939.3,72846.58,1
604,Germany,Male,25,165413.43,35279.74,0
483,France,Male,27,77805.66,2101.89,0
702,France,Male,50,0,94949.84,0
670,Spain,Female,57,175575.95,99061.75,1
804,Spain,Female,38,124197.22,74692.06,0
850,France,Female,30,0,116692.8,0
554,France,Female,39,160132.75,32824.15,0
588,Germany,Female,37,70258.88,139607.61,0
758,Germany,Male,32,162657.64,115525.13,0
787,Germany,Male,43,132217.45,20955.03,1
582,Spain,Male,25,148042.97,52341.15,0
633,Spain,Female,33,92855.02,159813.18,0
766,Germany,Male,47,129289.98,169935.46,1
564,Spain,Male,37,100252.18,146033.52,0
602,Spain,Male,37,107592.89,153122.73,0
649,France,Male,39,113096.41,60335.24,0
679,Spain,Female,40,0,163757.29,0
639,Spain,Male,34,149940.04,156648.81,0
790,Germany,Male,50,121438.58,176471.78,1
565,France,Male,32,0,5388.3,0
478,France,Female,50,0,93332.64,1
825,France,Male,29,148874.01,71192.82,0
528,Spain,Female,32,68138.37,170309.19,0
577,Spain,Male,35,110080.3,109794.31,0
663,France,Male,24,0,166310.82,0
505,Germany,Female,25,114268.85,126728.27,0
633,Germany,Male,29,117412.35,30338.94,0
586,France,Female,38,0,37935.83,0
850,France,Female,35,0,25329.48,0
629,Germany,Female,37,35549.81,49676.33,0
744,France,Male,56,0,169498.61,0
750,France,Male,36,136492.92,26500.29,1
637,Germany,Male,28,123675.69,166458.41,0
575,France,Female,40,139532.34,181294.39,0
671,Spain,Male,58,178713.98,21768.21,0
571,France,Male,40,0,72849.29,0
590,France,Male,41,89086.31,24499.97,0
619,Spain,Male,38,96143.47,98994.92,0
640,Germany,Female,30,32197.64,141446.01,0
670,France,Male,38,0,77864.41,0
737,France,Female,33,0,115115.32,0
555,Spain,Male,32,0,168605.96,0
742,France,Male,33,0,38550.4,0
618,Germany,Female,40,140306.38,160618.61,1
560,France,Female,35,0,3701.63,0
654,France,Male,38,0,88659.44,0
787,Germany,Female,42,74483.97,44273.91,0
611,France,Female,53,0,156495.39,1
559,Spain,Male,34,0,182988.94,0
481,France,Male,37,152303.66,175082.2,0
753,Germany,Male,32,159904.79,148811.14,0
675,France,Male,32,0,85901.09,0
748,Germany,Female,31,99557.94,199255.32,0
610,Spain,Female,46,116886.59,107973.44,0
580,Spain,Male,32,142188.2,128028.6,0
624,Germany,Female,40,149961.99,104610.86,0
709,France,Female,36,0,69676.55,0
605,France,Female,34,0,35982.42,0
706,Spain,Male,53,0,117939.17,0
567,Spain,Male,40,28649.64,95140.62,0
747,France,Female,21,81025.6,167682.57,0
664,France,Male,57,0,56562.57,0
711,France,Female,39,152462.79,90305.97,0
609,France,Male,25,0,109895.16,0
632,Spain,Male,28,155519.59,1843.24,0
725,France,Female,36,118851.05,102747.02,0
850,France,Female,34,92899.27,97465.89,0
682,France,Male,40,0,105352.55,0
797,France,Male,37,75263.7,85801.77,0
668,Spain,Male,38,147904.31,69370.05,0
783,Germany,Female,41,106640.5,176945.96,0
766,Germany,Female,28,90696.78,21597.2,0
704,Spain,Female,36,175509.8,152039.67,0
722,France,Male,40,0,111893.09,0
692,France,Female,34,0,195074.62,0
584,France,Female,35,114321.28,15959.01,0
644,Germany,Female,51,95560.04,72628.84,1
598,Germany,Female,50,88379.81,64157.24,1
733,Germany,Male,48,85915.52,23860.5,0
615,Germany,Male,58,72309.3,85687.09,1
850,France,Female,39,0,179451.42,0
521,France,Male,43,0,93180.09,0
675,France,Male,69,0,157097.09,0
746,France,Male,58,0,80344.96,1
770,France,Female,33,0,26080.54,1
618,France,Male,30,133844.22,31406.93,0
556,France,Male,36,154872.08,32044.64,0
749,France,Female,27,0,132734.87,0
702,Spain,Male,43,116121.67,61602.42,0
555,Germany,Male,42,107104.5,41304.44,1
587,France,Male,47,71026.77,57962.41,0
639,France,Male,38,0,42862.82,0
643,France,Male,33,0,152992.04,0
600,France,Female,41,0,91193.65,0
651,France,Male,53,0,130132.41,0
666,France,Female,27,0,88751.45,0
520,France,Female,39,145644.05,104118.93,0
650,Spain,Female,50,129667.77,42028.16,0
564,Germany,Male,33,109341.87,75632.78,0
586,France,Male,64,0,53710.23,0
617,France,Female,35,0,13066.3,0
712,Spain,Female,30,0,152417.97,0
654,France,Male,55,87485.67,3299.01,0
605,France,Male,27,0,198091.81,0
491,France,Female,36,53369.13,103934.12,0
707,France,Female,35,0,70403.65,0
638,Spain,Male,34,146679.77,102179.86,0
683,France,Male,43,112499.42,30375.18,0
815,Spain,Female,38,48387,184796.84,0
645,Spain,Male,38,68079.8,166264.89,0
645,Germany,Male,49,160133.88,88391.97,0
683,France,Male,30,66190.33,115186.97,0
705,France,Female,37,0,13935.53,1
647,France,Male,35,123761.68,83910.4,0
786,Germany,Female,33,122325.58,34712.34,1
534,France,Male,41,0,13871.34,0
602,Spain,Female,42,138912.17,139494.75,0
695,France,Female,42,0,140724.64,0
553,Germany,Female,25,128524.19,20682.46,0
516,Spain,Female,31,0,124202.26,0
655,France,Female,34,0,159638.77,0
849,Germany,Female,49,132934.89,171056.65,1
520,Germany,Male,43,150805.17,25333.03,1
568,Spain,Female,46,0,29372.62,0
695,Spain,Male,32,0,38533.79,0
807,Spain,Female,28,165969.26,156122.13,1
642,Germany,Female,36,124495.98,57904.22,1
703,Germany,Male,39,141559.5,31257.1,1
556,France,Male,38,114756.14,193214.05,0
585,France,Female,30,0,137757.69,0
587,Germany,Female,49,155393.98,13308.2,1
524,Spain,Female,32,0,132861.9,1
556,Germany,Female,31,128663.81,125083.29,0
504,Spain,Male,44,113522.64,12405.2,0
731,Spain,Female,26,0,37697.29,0
651,France,Male,34,0,105599.65,0
675,Spain,Female,40,79035.95,142783.98,1
657,Spain,Female,22,0,168412.07,1
686,Germany,Male,33,141918.09,184036.47,0
690,France,Female,35,107944.33,48478.47,0
567,France,Male,36,0,3896.08,0
557,Germany,Male,57,120043.13,132370.75,1
446,Spain,Female,45,125191.69,128260.86,1
850,France,Male,31,96399.31,106534.15,0
637,France,Male,41,0,102515.42,0
499,France,Male,60,76961.6,83643.87,0
622,Germany,Female,34,98675.74,138906.85,1
684,Germany,Male,37,126817.13,29995.83,1
612,France,Male,32,121394.42,164081.42,0
813,Germany,Female,29,106059.4,187976.88,1
850,Germany,Male,44,112755.34,158171.36,0
795,Spain,Male,29,0,155711.64,0
628,Spain,Female,55,0,85890.75,1
565,Germany,Female,38,145400.69,83844.79,0
601,France,Male,39,72647.64,41777.9,1
802,Spain,Male,40,0,81908.09,0
614,Germany,Female,37,96340.81,139377.24,1
434,Spain,Male,55,0,73562.05,1
522,Germany,Male,32,124450.36,165786.1,0
550,Germany,Male,36,113877.23,174921.91,0
599,Spain,Male,25,0,120790.02,0
493,France,Female,36,148667.81,56092.51,0
755,France,Male,34,0,158816.03,0
605,France,Female,62,111065.93,125660.99,0
708,France,Male,41,0,128400.62,0
699,France,Male,44,158697.61,107181.22,0
763,France,Female,53,0,77203.72,1
743,Spain,Male,25,0,129740.11,0
660,France,Female,48,90044.32,187604.97,1
619,Germany,Male,38,84651.79,184754.26,0
739,Germany,Male,32,102128.27,63981.37,1
769,Germany,Male,60,148846.39,192831.67,1
692,France,Male,69,154953.94,70849.47,0
560,France,Female,30,108883.29,27914.95,0
607,France,Female,48,112070.86,173568.3,1
630,Germany,Male,29,131354.39,9324.31,1
767,Germany,Female,45,132746.2,26628.88,1
543,France,Female,34,0,145601.8,0
776,France,Male,39,125211.55,144496.07,0
535,Spain,Male,58,0,11779.98,1
549,Germany,Male,36,139422.37,83983.39,1
844,France,Female,28,0,123318.37,0
586,Germany,Female,47,157099.47,65481.86,0
583,France,Male,40,0,47728,0
701,Spain,Male,26,83600.24,59195.05,0
726,France,Male,28,0,98060.51,0
829,Germany,Male,36,81795.74,90106.94,0
749,Spain,Male,38,129378.32,13549.34,0
743,France,Female,46,0,113436.08,0
619,Spain,Female,56,0,42442.21,0
699,France,Male,22,99339,68297.61,1
749,Spain,Male,36,0,80134.65,0
600,Germany,Female,29,74430.1,96051.1,0
760,Spain,Male,38,91241.85,80682.35,0
528,Germany,Male,32,99092.45,111149.98,0
630,France,Female,26,0,182612.38,0
683,Germany,Female,39,100062.16,109201.43,0
677,Germany,Female,26,98723.67,151146.67,0
669,Spain,Male,29,0,93901.61,0
693,France,Male,43,128760.32,36342.79,0
612,Spain,Female,52,144772.69,98302.57,1
719,Spain,Male,44,0,84972.9,1
702,France,Male,26,71281.29,108747.12,1
755,France,Male,29,117035.89,21862.19,0
514,France,Male,26,0,121551.93,0
753,France,Female,40,3768.69,177065.24,1
548,Germany,Female,36,108913.84,140460.01,0
850,Germany,Male,28,101100.22,35337.31,0
612,France,Female,38,110615.47,193502.93,0
628,Germany,Male,33,152143.89,32174.03,0
479,France,Male,47,121797.09,5811.9,1
724,France,Female,41,109798.25,149593.61,0
512,Germany,Male,41,122403.24,37439.9,1
638,France,Female,43,145860.98,142763.51,1
834,Spain,Male,40,0,45038.74,0
781,France,Male,29,0,172097.4,0
707,Germany,Female,48,105086.74,180344.69,1
670,France,Male,22,114991.45,37392.56,0
663,Spain,Female,33,96769.04,36864.05,0
624,France,Female,23,0,132418.59,0
598,France,Female,34,0,60894.26,0
619,Germany,Male,23,132725.1,143913.33,0
792,France,Female,70,0,172240.27,0
683,France,Female,26,0,86619.77,0
691,France,Female,33,0,164074.89,0
765,Spain,Female,33,84557.82,69039.43,0
508,France,Male,49,93817.41,132468.76,1
637,France,Female,33,113913.53,65316.5,0
667,Germany,Female,44,140406.68,57164.19,0
575,Spain,Female,22,105229.34,34397.08,0
744,Spain,Female,46,0,177431.59,1
567,France,Female,41,137891.35,142009.46,1
502,France,Female,35,0,80618.47,0
609,France,Female,53,0,124218.27,0
715,France,Male,37,165252.52,85286.3,0
541,France,Male,32,0,40889.14,0
850,France,Female,71,0,107236.87,0
595,Spain,Male,23,0,168085.97,0
650,Germany,Female,28,122034.4,146663.43,1
625,France,Female,44,0,4791.8,0
817,France,Male,59,118962.58,120819.58,0
526,Spain,Male,49,0,114539.67,1
850,France,Female,34,71379.53,154000.99,0
598,France,Female,40,171178.25,137980.58,1
613,France,Male,36,131307.11,83343.73,0
709,Spain,Male,62,0,82195.15,0
678,Spain,Female,27,87099.85,149550.95,0
720,France,Male,71,183135.39,197688.5,0
662,France,Male,26,0,72929.96,0
525,France,Male,51,0,171045.35,1
662,France,Male,31,0,27731.05,0
770,France,Female,33,0,126131.9,0
721,Spain,Female,33,72535.45,103931.49,0
633,Germany,Male,58,128137.42,147635.33,1
701,France,Male,51,0,61961.57,0
556,Germany,Male,42,115915.53,125435.47,1
639,France,Male,66,0,42240.54,0
632,France,Male,50,0,57942.88,0
456,France,Male,29,107000.49,153419.62,0
729,Spain,Female,38,0,189727.12,0
632,France,Female,34,0,165385.55,0
433,Spain,Male,34,152806.74,19687.99,0
802,France,Female,60,92887.06,39473.63,1
670,France,Male,25,0,144723.38,0
738,Germany,Female,40,114940.67,194895.57,1
706,Germany,Male,34,140641.26,77271.91,0
592,Germany,Female,70,71816.74,105096.82,1
522,France,Female,41,0,176780.39,0
746,France,Male,48,165282.42,153786.46,1
651,Spain,Male,42,143145.87,43612.06,0
494,France,Male,28,114731.76,79479.74,0
753,Germany,Female,46,113909.69,92320.37,1
671,Germany,Male,36,116695.27,193201.86,0
696,France,Male,42,0,126353.13,1
577,Spain,Male,43,0,135008.92,0
587,France,Male,36,0,17135.6,0
712,Germany,Male,37,93978.96,60651.77,0
498,Germany,Male,35,121968.11,188343.05,0
660,France,Male,37,97324.91,23291.83,0
678,Spain,Male,29,0,64443.75,0
530,France,Male,37,0,287.99,0
559,France,Female,48,0,137961.41,0
624,France,Male,42,145155.37,72169.95,1
592,France,Male,28,137222.77,39608.58,0
767,France,Male,48,0,175458.21,0
653,Germany,Female,38,114268.22,89524.83,0
678,Spain,Male,27,0,13221.25,0
586,Spain,Female,42,0,102889.34,0
550,France,Female,40,150490.32,166468.21,1
643,Germany,Male,28,160858.13,27149.27,0
612,Spain,Male,39,170288.38,59601.15,0
674,Germany,Female,27,111568.01,22026.18,0
657,Spain,Male,29,83889.03,153059.62,0
724,Germany,Female,35,171982.95,167313.07,0
500,France,Female,34,0,12833.96,0
688,France,Male,20,137624.4,197582.79,0
599,France,Male,50,121159.65,4033.39,1
631,France,Male,29,0,125877.22,0
634,Spain,Male,52,0,176913.42,0
545,France,Male,37,91184.01,105476.65,0
644,Spain,Male,18,0,59172.42,0
690,Germany,Female,54,144027.8,108731.02,1
711,France,Female,34,0,175310.38,0
712,France,Female,29,140170.61,38170.04,0
627,France,Male,27,62092.9,105887.04,0
694,Spain,Male,39,0,95625.03,0
534,Spain,Male,35,0,9541.15,0
603,France,Male,45,0,148516.79,0
808,France,Female,33,103516.87,113907.8,0
723,Spain,Male,30,0,164647.72,1
585,France,Female,35,0,98621.04,1
706,France,Male,34,0,37479.97,0
671,France,Female,31,0,15846.42,0
597,Spain,Male,43,85162.26,5104.08,1
646,France,Female,43,143061.88,61937.6,0
801,Spain,Female,46,0,170008.74,0
731,Spain,Female,33,137388.01,165000.68,0
620,Germany,Female,25,137712.01,76197.05,0
484,Germany,Male,40,106901.42,118045.98,0
647,Spain,Male,47,105603.21,157360.9,0
688,Germany,Female,40,150679.71,196226.38,0
680,Germany,Male,30,108300.27,44384.57,1
689,France,Female,46,52016.08,72993.65,0
513,Germany,Male,34,60515.13,124571.09,0
553,Germany,Male,35,158584.28,43640.16,0
689,Germany,Male,47,118812.5,31121.42,0
517,Spain,Male,46,0,22372.78,0
731,France,Male,37,0,170338.35,0
687,Germany,Female,47,91219.29,158845.49,1
507,Spain,Male,32,0,67926.18,0
468,France,Female,22,76318.64,194783.12,0
682,Spain,Female,58,0,176036.01,0
603,France,Female,24,0,198826.03,1
522,Germany,Male,25,111432.13,168683.57,0
629,Spain,Male,41,150148.51,6936.27,0
729,France,Female,32,38550.06,179230.23,0
574,France,Female,39,119013.86,103421.91,0
677,Germany,Female,39,111213.64,147578.26,0
627,Germany,Male,28,71097.23,130504.49,0
788,Spain,Male,36,109632.85,16149.13,0
697,France,Male,63,148368.02,118862.08,1
578,France,Male,45,148600.91,143397.14,1
519,France,Male,48,71083.98,137959,0
632,France,Female,40,139625.34,93702.96,1
679,France,Female,39,0,172939.3,1
699,France,Male,30,0,108162.13,0
615,France,Male,64,81564.1,35896.09,0
622,Spain,Male,36,0,104852.6,0
755,France,Female,28,124540.28,188850.89,0
767,France,Female,42,133616.39,28615.8,0
752,Germany,Female,38,101648.5,172001.44,0
